SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit,score
1025,15,25,10,45,70,14,1.5,1.5,2.0,1.0,5,50,0.7933325231106659,-0.1458603794128726,10712000.000000017,0.7204023334042297
2318,12,30,18,45,60,14,4.0,1.0,2.0,1.0,5,45,0.7848885387152048,-0.1310952095295225,10875000.000000007,0.7193409339504435
1487,12,40,18,40,60,10,1.5,1.0,1.5,1.0,10,55,0.794816051073192,-0.1519187073971217,10872000.000000017,0.7188566973746311
1309,12,25,14,40,50,10,5.0,1.0,1.5,0.8,20,55,0.7990128655878272,-0.1625596571539887,11216000.0,0.7177330370108329
295,8,30,10,35,65,21,3.0,1.0,2.0,1.2,10,45,0.7989393826128002,-0.1637251844922563,9776999.999999978,0.717076790366672
1127,12,25,14,35,55,10,3.5,1.0,1.5,1.2,15,45,0.792584088233538,-0.1517196343056158,9444000.0,0.7167242710807301
1879,15,35,10,45,50,21,4.5,2.0,2.0,1.2,10,45,0.826227812858037,-0.2225956892567538,11021999.99999997,0.7149299682296602
1971,8,30,14,40,65,10,3.0,1.5,1.5,1.0,20,45,0.7817412432908333,-0.1348434230331514,9736999.999999978,0.7143195317742576
2247,12,20,18,35,60,14,1.5,1.5,2.0,0.8,5,50,0.8023561530608971,-0.1763441593886465,10457999.999999993,0.7141840733665739
1543,12,40,10,40,50,10,4.0,0.5,1.0,0.8,5,45,0.8352512453408312,-0.2437752961369751,12393000.0,0.7133635972723437
845,8,25,14,45,55,10,2.0,0.5,2.0,1.2,10,50,0.7921144879314019,-0.1586123221189436,10612999.999999983,0.7128083268719301
120,10,35,10,35,50,14,1.5,1.0,1.0,1.0,20,50,0.784241506280476,-0.1430020106652678,10287999.999999978,0.712740500947842
302,8,25,10,30,50,10,1.5,1.5,2.0,1.2,15,50,0.7988421267640998,-0.1746111591782529,10011999.999999983,0.7115365471749734
1708,15,35,18,45,55,21,3.5,0.5,1.0,1.2,10,55,0.7945222988235964,-0.1671487946799667,10095999.99999997,0.710947901483613
270,12,35,14,25,65,10,4.5,0.5,1.5,1.4,5,55,0.7824123088380356,-0.1434709749495123,8787000.0,0.7106768213632795
1471,5,25,10,45,65,21,4.0,2.0,1.5,0.8,15,50,0.7918191468564187,-0.163188938923067,11987000.0,0.7102246773948853
1466,15,25,10,45,65,21,4.0,0.5,2.0,1.2,15,50,0.7911224662394661,-0.1639978444127948,9571999.999999993,0.7091235440330688
1933,5,30,10,40,60,14,5.0,2.0,2.0,1.4,20,50,0.7822506822453266,-0.1556502242152464,9187999.999999978,0.7044255701377033
431,12,25,18,30,65,10,2.5,1.0,2.0,1.4,5,45,0.7664465523257008,-0.1272294352846036,8257000.000000022,0.702831834683399
705,5,30,10,35,65,14,2.0,0.5,2.0,1.4,10,55,0.7876709292062283,-0.1702282822479059,9155999.99999997,0.7025567880822753
818,10,20,14,25,50,14,1.5,2.0,2.0,1.0,5,45,0.7725130619819387,-0.1400768478730417,10328999.999999993,0.7024746380454179
366,8,30,14,30,70,10,1.5,1.0,1.0,1.4,5,55,0.7572103675528071,-0.11000145642178,7528000.000000007,0.7022096393419172
951,12,30,14,35,65,14,3.0,2.0,2.0,1.2,10,55,0.765633467578973,-0.128385437595435,8880999.999999978,0.7014407487812555
913,12,25,18,40,70,10,4.0,0.5,2.0,1.4,20,45,0.7658402733401518,-0.1316463072024637,8159000.000000007,0.70001711973892
1066,8,30,18,45,55,21,4.0,1.0,1.5,1.2,5,55,0.794716399779455,-0.1927158859256456,11054999.999999965,0.6983584568166321
804,10,40,14,40,55,14,3.5,2.0,1.5,1.4,5,45,0.774934014512526,-0.1548115418922563,8869000.0,0.6975282435663979
1916,10,20,10,25,50,21,1.5,1.0,2.0,1.0,10,45,0.771860038396652,-0.1490785108735719,9935999.999999993,0.697320782959866
2288,5,40,18,45,60,14,1.5,0.5,1.5,1.2,10,50,0.7708942607641063,-0.1493369578475964,9278999.999999978,0.696225781840308
432,8,30,14,45,60,10,5.0,0.5,2.0,1.4,20,50,0.7672075168055449,-0.142634467618002,9002999.999999993,0.6958902829965439
681,15,25,18,30,65,21,3.5,1.5,2.0,1.2,5,50,0.805079616067163,-0.2194037602576086,9600000.000000007,0.6953777359383587
2205,10,35,18,30,50,21,2.0,2.0,2.0,0.8,15,55,0.7790641352757388,-0.1681544213015944,10345000.0,0.6949869246249416
2177,15,35,14,40,50,21,4.0,1.5,1.5,1.2,10,45,0.7982612512372665,-0.2100651177747406,10210999.99999997,0.6932286923498963
315,10,20,18,30,50,21,5.0,2.0,2.0,1.0,5,45,0.7924377789934783,-0.199770809000154,10918000.000000007,0.6925523744934013
2228,5,35,14,25,50,10,5.0,1.5,1.0,1.0,15,55,0.7714855023538771,-0.1597359974032533,9701999.99999997,0.6916175036522505
743,12,25,10,45,55,10,2.0,2.0,1.0,1.0,5,50,0.7676838397091008,-0.1526594469744839,10806000.0,0.6913541162218588
2150,10,25,10,35,55,10,3.0,0.5,1.5,1.2,5,50,0.7834001881814148,-0.1873452656357805,10467999.999999983,0.6897275553635245
1975,5,20,10,40,60,21,3.0,0.5,1.0,0.8,10,50,0.7706786651185027,-0.1652235113461863,11782999.999999983,0.6880669094454095
949,10,25,14,40,55,14,2.5,1.5,1.5,0.8,15,55,0.7595380014903742,-0.1448575393321201,10393999.999999993,0.6871092318243142
1413,15,40,10,40,50,10,5.0,1.0,1.5,1.4,15,45,0.755187297383698,-0.1389495339659079,9018000.0,0.6857125304007441
1724,12,30,18,40,65,21,3.5,2.0,1.5,1.2,10,45,0.7572537597459725,-0.1466198773797997,9087000.0,0.6839438210560727
1503,8,30,18,45,50,10,5.0,1.0,1.5,1.2,15,55,0.7649462735929093,-0.164903334604806,9765999.999999965,0.6824946062905064
1038,15,40,14,35,55,21,2.0,2.0,1.5,1.4,5,55,0.7595895392894463,-0.1546618192834965,8427000.0,0.682258629647698
1094,5,25,14,35,50,14,2.5,1.5,1.5,0.8,10,45,0.7496498621767407,-0.1351567526212376,10379999.999999965,0.6820714858661219
566,12,25,18,40,55,10,2.0,0.5,1.0,1.0,10,55,0.7511567454399003,-0.142245924243653,9934000.0,0.6800337833180738
844,8,40,18,45,50,14,2.5,2.0,1.5,1.0,15,45,0.788155852041092,-0.2166650289869314,10123999.999999993,0.6798233375476262
2010,15,40,18,30,70,10,2.0,1.5,1.5,1.4,10,55,0.7639789895437743,-0.1686109060225713,8288000.000000007,0.6796735365324886
2061,12,25,18,45,50,21,3.0,1.0,2.0,1.4,15,55,0.7823379504917931,-0.210701330108827,9933999.999999978,0.6769872854373796
231,15,20,10,25,50,21,4.5,0.5,1.5,1.0,5,50,0.7647439164417257,-0.1761931917880328,10547999.999999993,0.6766473205477093
675,15,40,10,45,55,10,4.5,1.0,1.5,1.4,5,50,0.7474888283918697,-0.1417454023958157,8591000.0,0.6766161271939618
1523,10,30,10,25,65,14,2.0,1.5,2.0,1.4,5,45,0.7574778065327545,-0.1618503738360625,8366999.999999993,0.6765526196147233
459,8,25,18,45,65,10,5.0,0.5,2.0,1.4,15,55,0.7438423889425666,-0.1348895074224021,8940999.999999985,0.6763976352313655
2164,12,30,18,45,65,10,5.0,2.0,2.0,1.2,10,50,0.7529961196089099,-0.1547444011165802,9343999.999999983,0.6756239190506198
1300,8,35,14,45,50,21,1.5,1.0,1.0,1.0,20,45,0.7484046575520301,-0.1462669060017417,9946999.999999978,0.6752712045511593
1872,10,25,18,25,55,10,4.0,2.0,2.0,0.8,15,55,0.7918409303355871,-0.2334193415213128,10490000.0,0.6751312595749307
793,15,40,10,30,50,14,2.0,2.0,1.5,0.8,5,55,0.757866208400776,-0.166703135782936,9670000.000000017,0.674514640509308
