Minute,tickersymbol,High,Low,Close,Volume,Open
2022-12-29 10:09,VN30F2301,1014.5,999.6,993.0,95198,993.0
2022-12-29 10:09,VN30F2306,987.9,972.2,973.7,34,973.7
2022-12-29 10:10,VN30F2301,1014.5,999.6,993.0,96010,993.0
2022-12-29 10:10,VN30F2302,1009.0,993.0,990.0,122,990.0
2022-12-29 10:10,VN30F2306,987.9,972.2,973.7,35,973.7
2022-12-29 10:11,VN30F2301,1014.5,999.6,993.0,96620,993.0
2022-12-29 10:12,VN30F2301,1014.5,999.6,993.0,97410,993.0
2022-12-29 10:12,VN30F2306,987.9,972.2,973.7,36,973.7
2022-12-29 10:13,VN30F2301,1014.5,999.6,993.0,99299,993.0
2022-12-29 10:13,VN30F2302,1009.0,993.0,990.0,123,990.0
2022-12-29 10:14,VN30F2301,1014.5,999.6,993.0,100991,993.0
2022-12-29 10:14,VN30F2302,1009.0,993.0,990.0,124,990.0
2022-12-29 10:14,VN30F2303,999.0,985.9,985.9,18,985.9
2022-12-29 10:15,VN30F2301,1014.5,999.6,993.0,103231,993.0
2022-12-29 10:15,VN30F2302,1009.0,993.0,990.0,125,990.0
2022-12-29 10:16,VN30F2301,1014.5,999.6,993.0,104554,993.0
2022-12-29 10:17,VN30F2301,1014.5,999.6,993.0,105430,993.0
2022-12-29 10:18,VN30F2301,1014.5,999.6,993.0,106243,993.0
2022-12-29 10:19,VN30F2301,1014.5,999.6,993.0,107340,993.0
2022-12-29 10:20,VN30F2301,1014.5,999.6,993.0,108029,993.0
2022-12-29 10:21,VN30F2301,1014.5,999.6,993.0,109066,993.0
2022-12-29 10:22,VN30F2301,1014.5,999.6,993.0,109605,993.0
2022-12-29 10:23,VN30F2301,1014.5,999.6,993.0,110165,993.0
2022-12-29 10:24,VN30F2301,1014.5,999.6,993.0,110486,993.0
2022-12-29 10:25,VN30F2301,1014.5,999.6,993.0,110837,993.0
2022-12-29 10:26,VN30F2301,1014.5,999.6,993.0,111638,993.0
2022-12-29 10:27,VN30F2301,1014.5,999.6,993.0,114307,993.0
2022-12-29 10:27,VN30F2302,1009.0,993.0,990.0,126,990.0
2022-12-29 10:28,VN30F2301,1014.5,999.6,993.0,115615,993.0
2022-12-29 10:29,VN30F2301,1014.5,999.6,993.0,116229,993.0
2022-12-29 10:30,VN30F2301,1014.5,999.6,993.0,117626,993.0
2022-12-29 10:30,VN30F2302,1009.0,993.0,990.0,130,990.0
2022-12-29 10:30,VN30F2306,987.9,972.2,973.7,46,973.7
2022-12-29 10:31,VN30F2301,1014.5,999.6,993.0,118472,993.0
2022-12-29 10:31,VN30F2302,1009.0,993.0,990.0,134,990.0
2022-12-29 10:32,VN30F2301,1014.5,999.6,993.0,119179,993.0
2022-12-29 10:33,VN30F2301,1014.5,999.6,993.0,119729,993.0
2022-12-29 10:34,VN30F2301,1014.5,999.6,993.0,120415,993.0
2022-12-29 10:34,VN30F2302,1009.0,993.0,990.0,135,990.0
2022-12-29 10:35,VN30F2301,1014.5,999.6,993.0,121364,993.0
2022-12-29 10:35,VN30F2302,1009.0,993.0,990.0,136,990.0
2022-12-29 10:35,VN30F2306,987.9,972.2,973.7,47,973.7
2022-12-29 10:36,VN30F2301,1014.5,999.6,993.0,122053,993.0
2022-12-29 10:37,VN30F2301,1014.5,999.6,993.0,122885,993.0
2022-12-29 10:38,VN30F2301,1014.5,999.6,993.0,123390,993.0
2022-12-29 10:39,VN30F2301,1014.5,999.6,993.0,124288,993.0
2022-12-29 10:39,VN30F2302,1009.0,993.0,990.0,137,990.0
2022-12-29 10:40,VN30F2301,1014.5,999.6,993.0,125180,993.0
2022-12-29 10:41,VN30F2301,1014.5,999.6,993.0,126708,993.0
2022-12-29 10:41,VN30F2302,1009.0,993.0,990.0,138,990.0
2022-12-29 10:42,VN30F2301,1014.5,999.6,993.0,129985,993.0
2022-12-29 10:42,VN30F2302,1009.0,993.0,990.0,154,990.0
2022-12-29 10:42,VN30F2303,999.0,985.9,985.9,20,985.9
2022-12-29 10:42,VN30F2306,987.9,972.2,973.7,48,973.7
2022-12-29 10:43,VN30F2301,1014.5,999.6,993.0,133404,993.0
2022-12-29 10:43,VN30F2302,1009.0,993.0,990.0,158,990.0
2022-12-29 10:43,VN30F2303,999.0,985.9,985.9,25,985.9
2022-12-29 10:43,VN30F2306,987.9,972.2,973.7,52,973.7
2022-12-29 10:44,VN30F2301,1014.5,999.6,993.0,134399,993.0
2022-12-29 10:44,VN30F2302,1009.0,993.0,990.0,161,990.0
2022-12-29 10:45,VN30F2301,1014.5,999.6,993.0,135766,993.0
2022-12-29 10:45,VN30F2302,1009.0,993.0,990.0,162,990.0
2022-12-29 10:46,VN30F2301,1014.5,999.6,993.0,136979,993.0
2022-12-29 10:47,VN30F2301,1014.5,999.6,993.0,139013,993.0
2022-12-29 10:47,VN30F2302,1009.0,993.0,990.0,163,990.0
2022-12-29 10:48,VN30F2301,1014.5,999.6,993.0,139870,993.0
2022-12-29 10:48,VN30F2302,1009.0,993.0,990.0,164,990.0
2022-12-29 10:49,VN30F2301,1014.5,999.6,993.0,140529,993.0
2022-12-29 10:50,VN30F2301,1014.5,999.6,993.0,141172,993.0
2022-12-29 10:51,VN30F2301,1014.5,999.6,993.0,142092,993.0
2022-12-29 10:52,VN30F2301,1014.5,999.6,993.0,142650,993.0
2022-12-29 10:53,VN30F2301,1014.5,999.6,993.0,144434,993.0
2022-12-29 10:53,VN30F2302,1009.0,993.0,990.0,165,990.0
2022-12-29 10:53,VN30F2306,987.9,972.2,973.7,53,973.7
2022-12-29 10:54,VN30F2301,1014.5,999.6,993.0,145139,993.0
2022-12-29 10:54,VN30F2302,1009.0,993.0,990.0,167,990.0
2022-12-29 10:54,VN30F2306,987.9,972.2,973.7,54,973.7
2022-12-29 10:55,VN30F2301,1014.5,999.6,993.0,145923,993.0
2022-12-29 10:55,VN30F2306,987.9,972.2,973.7,55,973.7
2022-12-29 10:56,VN30F2301,1014.5,999.6,993.0,146104,993.0
2022-12-29 10:57,VN30F2301,1014.5,999.6,993.0,146366,993.0
2022-12-29 10:58,VN30F2301,1014.5,999.6,993.0,147428,993.0
2022-12-29 10:58,VN30F2306,987.9,972.2,973.7,56,973.7
2022-12-29 10:59,VN30F2301,1014.5,999.6,993.0,148796,993.0
2022-12-29 10:59,VN30F2303,999.0,985.9,985.9,26,985.9
2022-12-29 11:00,VN30F2301,1014.5,999.6,993.0,149318,993.0
2022-12-29 11:01,VN30F2301,1014.5,999.6,993.0,150548,993.0
2022-12-29 11:02,VN30F2301,1014.5,999.6,993.0,151006,993.0
2022-12-29 11:03,VN30F2301,1014.5,999.6,993.0,151426,993.0
2022-12-29 11:04,VN30F2301,1014.5,999.6,993.0,151954,993.0
2022-12-29 11:05,VN30F2301,1014.5,999.6,993.0,152445,993.0
2022-12-29 11:06,VN30F2301,1014.5,999.6,993.0,153575,993.0
2022-12-29 11:06,VN30F2303,999.0,985.9,985.9,27,985.9
2022-12-29 11:07,VN30F2301,1014.5,999.6,993.0,155837,993.0
2022-12-29 11:07,VN30F2302,1009.0,993.0,990.0,172,990.0
2022-12-29 11:08,VN30F2301,1014.5,999.6,993.0,158854,993.0
2022-12-29 11:08,VN30F2302,1009.0,993.0,990.0,174,990.0
2022-12-29 11:08,VN30F2306,987.9,972.2,973.7,57,973.7
2022-12-29 11:09,VN30F2301,1014.5,999.6,993.0,159861,993.0
2022-12-29 11:09,VN30F2302,1009.0,993.0,990.0,199,990.0
2022-12-29 11:10,VN30F2301,1014.5,999.6,993.0,160877,993.0
2022-12-29 11:10,VN30F2302,1009.0,993.0,990.0,210,990.0
2022-12-29 11:11,VN30F2301,1014.5,999.6,993.0,162122,993.0
2022-12-29 11:11,VN30F2302,1009.0,993.0,990.0,221,990.0
2022-12-29 11:12,VN30F2301,1014.5,999.6,993.0,163991,993.0
2022-12-29 11:12,VN30F2302,1009.0,993.0,990.0,222,990.0
2022-12-29 11:13,VN30F2301,1014.5,999.6,993.0,165123,993.0
2022-12-29 11:14,VN30F2301,1014.5,999.6,993.0,166014,993.0
2022-12-29 11:14,VN30F2302,1009.0,993.0,990.0,223,990.0
2022-12-29 11:15,VN30F2301,1014.5,999.6,993.0,168630,993.0
2022-12-29 11:15,VN30F2302,1009.0,993.0,990.0,225,990.0
2022-12-29 11:16,VN30F2301,1014.5,999.6,993.0,169652,993.0
2022-12-29 11:17,VN30F2301,1014.5,999.6,993.0,170705,993.0
2022-12-29 11:18,VN30F2301,1014.5,999.6,993.0,171452,993.0
2022-12-29 11:19,VN30F2301,1014.5,999.6,993.0,172445,993.0
2022-12-29 11:20,VN30F2301,1014.5,999.6,993.0,172850,993.0
2022-12-29 11:20,VN30F2303,999.0,985.9,985.9,28,985.9
2022-12-29 11:21,VN30F2301,1014.5,999.6,993.0,173353,993.0
2022-12-29 11:22,VN30F2301,1014.5,999.6,993.0,174515,993.0
2022-12-29 11:23,VN30F2301,1014.5,999.6,993.0,175128,993.0
2022-12-29 11:24,VN30F2301,1014.5,999.6,993.0,177412,993.0
2022-12-29 11:24,VN30F2302,1009.0,993.0,990.0,226,990.0
2022-12-29 11:24,VN30F2303,999.0,985.9,985.9,29,985.9
2022-12-29 11:24,VN30F2306,987.9,972.2,973.7,59,973.7
2022-12-29 11:25,VN30F2301,1014.5,999.6,993.0,178756,993.0
2022-12-29 11:26,VN30F2301,1014.5,999.6,993.0,179498,993.0
2022-12-29 11:27,VN30F2301,1014.5,999.6,993.0,180303,993.0
2022-12-29 11:27,VN30F2302,1009.0,993.0,990.0,227,990.0
2022-12-29 11:28,VN30F2301,1014.5,999.6,993.0,180919,993.0
2022-12-29 11:28,VN30F2302,1009.0,993.0,990.0,233,990.0
2022-12-29 11:29,VN30F2301,1014.5,999.6,993.0,182505,993.0
2022-12-29 11:30,VN30F2301,1014.5,999.6,993.0,182682,993.0
2022-12-29 11:30,VN30F2302,1009.0,993.0,990.0,234,990.0
2022-12-29 13:00,VN30F2301,1014.5,999.6,993.0,183336,993.0
2022-12-29 13:01,VN30F2301,1014.5,999.6,993.0,184935,993.0
2022-12-29 13:01,VN30F2302,1009.0,993.0,990.0,295,990.0
2022-12-29 13:01,VN30F2306,987.9,972.2,973.7,63,973.7
2022-12-29 13:02,VN30F2301,1014.5,999.6,993.0,186057,993.0
2022-12-29 13:02,VN30F2302,1009.0,993.0,990.0,299,990.0
2022-12-29 13:02,VN30F2303,999.0,985.9,985.9,33,985.9
2022-12-29 13:02,VN30F2306,987.9,972.2,973.7,74,973.7
2022-12-29 13:03,VN30F2301,1014.5,999.6,993.0,187049,993.0
2022-12-29 13:04,VN30F2301,1014.5,999.6,993.0,187864,993.0
2022-12-29 13:04,VN30F2302,1009.0,993.0,990.0,303,990.0
2022-12-29 13:05,VN30F2301,1014.5,999.6,993.0,188635,993.0
2022-12-29 13:05,VN30F2302,1009.0,993.0,990.0,320,990.0
2022-12-29 13:05,VN30F2306,987.9,972.2,973.7,84,973.7
2022-12-29 13:06,VN30F2301,1014.5,999.6,993.0,189405,993.0
2022-12-29 13:06,VN30F2302,1009.0,993.0,990.0,322,990.0
2022-12-29 13:07,VN30F2301,1014.5,999.6,993.0,190114,993.0
2022-12-29 13:08,VN30F2301,1014.5,999.6,993.0,190861,993.0
2022-12-29 13:09,VN30F2301,1014.5,999.6,993.0,191676,993.0
2022-12-29 13:10,VN30F2301,1014.5,999.6,993.0,192316,993.0
2022-12-29 13:11,VN30F2301,1014.5,999.6,993.0,193650,993.0
2022-12-29 13:11,VN30F2303,999.0,985.9,985.9,35,985.9
2022-12-29 13:11,VN30F2306,987.9,972.2,973.7,85,973.7
2022-12-29 13:12,VN30F2301,1014.5,999.6,993.0,194404,993.0
2022-12-29 13:12,VN30F2303,999.0,985.9,985.9,39,985.9
2022-12-29 13:12,VN30F2306,987.9,972.2,973.7,86,973.7
2022-12-29 13:13,VN30F2301,1014.5,999.6,993.0,194989,993.0
2022-12-29 13:13,VN30F2302,1009.0,993.0,990.0,323,990.0
2022-12-29 13:13,VN30F2306,987.9,972.2,973.7,88,973.7
2022-12-29 13:14,VN30F2301,1014.5,999.6,993.0,195847,993.0
2022-12-29 13:14,VN30F2302,1009.0,993.0,990.0,334,990.0
2022-12-29 13:14,VN30F2303,999.0,985.9,985.9,40,985.9
2022-12-29 13:14,VN30F2306,987.9,972.2,973.7,89,973.7
2022-12-29 13:15,VN30F2301,1014.5,999.6,993.0,196370,993.0
2022-12-29 13:16,VN30F2301,1014.5,999.6,993.0,197561,993.0
2022-12-29 13:16,VN30F2302,1009.0,993.0,990.0,335,990.0
2022-12-29 13:17,VN30F2301,1014.5,999.6,993.0,199229,993.0
2022-12-29 13:17,VN30F2303,999.0,985.9,985.9,41,985.9
2022-12-29 13:17,VN30F2306,987.9,972.2,973.7,90,973.7
2022-12-29 13:18,VN30F2301,1014.5,999.6,993.0,199779,993.0
2022-12-29 13:19,VN30F2301,1014.5,999.6,993.0,200643,993.0
2022-12-29 13:20,VN30F2301,1014.5,999.6,993.0,201374,993.0
2022-12-29 13:20,VN30F2302,1009.0,993.0,990.0,336,990.0
2022-12-29 13:21,VN30F2301,1014.5,999.6,993.0,201907,993.0
2022-12-29 13:22,VN30F2301,1014.5,999.6,993.0,202312,993.0
2022-12-29 13:22,VN30F2306,987.9,972.2,973.7,91,973.7
2022-12-29 13:23,VN30F2301,1014.5,999.6,993.0,203511,993.0
2022-12-29 13:23,VN30F2302,1009.0,993.0,990.0,338,990.0
2022-12-29 13:24,VN30F2301,1014.5,999.6,993.0,204561,993.0
2022-12-29 13:24,VN30F2302,1009.0,993.0,990.0,339,990.0
2022-12-29 13:25,VN30F2301,1014.5,999.6,993.0,205592,993.0
2022-12-29 13:25,VN30F2302,1009.0,993.0,990.0,340,990.0
2022-12-29 13:26,VN30F2301,1014.5,999.6,993.0,207494,993.0
2022-12-29 13:26,VN30F2302,1009.0,993.0,990.0,343,990.0
2022-12-29 13:27,VN30F2301,1014.5,999.6,993.0,209172,993.0
2022-12-29 13:27,VN30F2302,1009.0,993.0,990.0,348,990.0
2022-12-29 13:28,VN30F2301,1014.5,999.6,993.0,210246,993.0
2022-12-29 13:28,VN30F2302,1009.0,993.0,990.0,350,990.0
2022-12-29 13:29,VN30F2301,1014.5,999.6,993.0,211209,993.0
2022-12-29 13:29,VN30F2302,1009.0,993.0,990.0,351,990.0
2022-12-29 13:29,VN30F2306,987.9,972.2,973.7,92,973.7
2022-12-29 13:30,VN30F2301,1014.5,999.6,993.0,215116,993.0
2022-12-29 13:30,VN30F2302,1009.0,993.0,990.0,356,990.0
2022-12-29 13:31,VN30F2301,1014.5,999.6,993.0,218572,993.0
2022-12-29 13:31,VN30F2302,1009.0,993.0,990.0,357,990.0
2022-12-29 13:31,VN30F2303,999.0,985.9,985.9,42,985.9
2022-12-29 13:31,VN30F2306,987.9,972.2,973.7,93,973.7
2022-12-29 13:32,VN30F2301,1014.5,999.6,993.0,219682,993.0
2022-12-29 13:32,VN30F2303,999.0,985.9,985.9,43,985.9
2022-12-29 13:33,VN30F2301,1014.5,999.6,993.0,221456,993.0
2022-12-29 13:33,VN30F2302,1009.0,993.0,990.0,360,990.0
2022-12-29 13:33,VN30F2303,999.0,985.9,985.9,44,985.9
2022-12-29 13:33,VN30F2306,987.9,972.2,973.7,94,973.7
2022-12-29 13:34,VN30F2301,1014.5,999.6,993.0,222253,993.0
2022-12-29 13:35,VN30F2301,1014.5,999.6,993.0,223729,993.0
2022-12-29 13:35,VN30F2302,1009.0,993.0,990.0,361,990.0
2022-12-29 13:36,VN30F2301,1014.5,999.6,993.0,224763,993.0
2022-12-29 13:37,VN30F2301,1014.5,999.6,993.0,225913,993.0
2022-12-29 13:38,VN30F2301,1014.5,999.6,993.0,226575,993.0
2022-12-29 13:39,VN30F2301,1014.5,999.6,993.0,227854,993.0
2022-12-29 13:39,VN30F2302,1009.0,993.0,990.0,362,990.0
2022-12-29 13:39,VN30F2303,999.0,985.9,985.9,45,985.9
2022-12-29 13:40,VN30F2301,1014.5,999.6,993.0,228461,993.0
2022-12-29 13:41,VN30F2301,1014.5,999.6,993.0,229470,993.0
2022-12-29 13:42,VN30F2301,1014.5,999.6,993.0,230779,993.0
2022-12-29 13:42,VN30F2302,1009.0,993.0,990.0,364,990.0
2022-12-29 13:43,VN30F2301,1014.5,999.6,993.0,231545,993.0
2022-12-29 13:44,VN30F2301,1014.5,999.6,993.0,232862,993.0
2022-12-29 13:44,VN30F2302,1009.0,993.0,990.0,365,990.0
2022-12-29 13:45,VN30F2301,1014.5,999.6,993.0,234100,993.0
2022-12-29 13:45,VN30F2302,1009.0,993.0,990.0,367,990.0
2022-12-29 13:46,VN30F2301,1014.5,999.6,993.0,235500,993.0
2022-12-29 13:47,VN30F2301,1014.5,999.6,993.0,236095,993.0
2022-12-29 13:47,VN30F2302,1009.0,993.0,990.0,368,990.0
2022-12-29 13:48,VN30F2301,1014.5,999.6,993.0,240641,993.0
2022-12-29 13:48,VN30F2302,1009.0,993.0,990.0,375,990.0
2022-12-29 13:48,VN30F2303,999.0,985.9,985.9,47,985.9
2022-12-29 13:48,VN30F2306,987.9,972.2,973.7,95,973.7
2022-12-29 13:49,VN30F2301,1014.5,999.6,993.0,242268,993.0
2022-12-29 13:49,VN30F2302,1009.0,993.0,990.0,381,990.0
2022-12-29 13:49,VN30F2303,999.0,985.9,985.9,49,985.9
2022-12-29 13:50,VN30F2301,1014.5,999.6,993.0,244271,993.0
2022-12-29 13:50,VN30F2302,1009.0,993.0,990.0,384,990.0
2022-12-29 13:50,VN30F2303,999.0,985.9,985.9,50,985.9
2022-12-29 13:51,VN30F2301,1014.5,999.6,993.0,246114,993.0
2022-12-29 13:52,VN30F2301,1014.5,999.6,993.0,247304,993.0
2022-12-29 13:53,VN30F2301,1014.5,999.6,993.0,248226,993.0
2022-12-29 13:53,VN30F2302,1009.0,993.0,990.0,387,990.0
2022-12-29 13:54,VN30F2301,1014.5,999.6,993.0,249050,993.0
2022-12-29 13:54,VN30F2302,1009.0,993.0,990.0,389,990.0
2022-12-29 13:55,VN30F2301,1014.5,999.6,993.0,250040,993.0
2022-12-29 13:55,VN30F2303,999.0,985.9,985.9,51,985.9
2022-12-29 13:56,VN30F2301,1014.5,999.6,993.0,250862,993.0
2022-12-29 13:56,VN30F2303,999.0,985.9,985.9,52,985.9
2022-12-29 13:57,VN30F2301,1014.5,999.6,993.0,252361,993.0
2022-12-29 13:58,VN30F2301,1014.5,999.6,993.0,253652,993.0
2022-12-29 13:58,VN30F2302,1009.0,993.0,990.0,390,990.0
2022-12-29 13:59,VN30F2301,1014.5,999.6,993.0,258917,993.0
2022-12-29 13:59,VN30F2302,1009.0,993.0,990.0,402,990.0
2022-12-29 13:59,VN30F2306,987.9,972.2,973.7,101,973.7
2022-12-29 14:00,VN30F2301,1014.5,999.6,993.0,262315,993.0
2022-12-29 14:00,VN30F2302,1009.0,993.0,990.0,407,990.0
2022-12-29 14:01,VN30F2301,1014.5,999.6,993.0,264836,993.0
2022-12-29 14:01,VN30F2306,987.9,972.2,973.7,104,973.7
2022-12-29 14:02,VN30F2301,1014.5,999.6,993.0,269145,993.0
2022-12-29 14:02,VN30F2302,1009.0,993.0,990.0,414,990.0
2022-12-29 14:02,VN30F2306,987.9,972.2,973.7,105,973.7
2022-12-29 14:03,VN30F2301,1014.5,999.6,993.0,271137,993.0
2022-12-29 14:03,VN30F2302,1009.0,993.0,990.0,421,990.0
2022-12-29 14:03,VN30F2303,999.0,985.9,985.9,54,985.9
2022-12-29 14:03,VN30F2306,987.9,972.2,973.7,106,973.7
2022-12-29 14:04,VN30F2301,1014.5,999.6,993.0,272648,993.0
2022-12-29 14:04,VN30F2302,1009.0,993.0,990.0,422,990.0
2022-12-29 14:05,VN30F2301,1014.5,999.6,993.0,274502,993.0
2022-12-29 14:05,VN30F2306,987.9,972.2,973.7,107,973.7
2022-12-29 14:06,VN30F2301,1014.5,999.6,993.0,276888,993.0
2022-12-29 14:06,VN30F2302,1009.0,993.0,990.0,431,990.0
2022-12-29 14:06,VN30F2306,987.9,972.2,973.7,109,973.7
2022-12-29 14:07,VN30F2301,1014.5,999.6,993.0,278649,993.0
2022-12-29 14:08,VN30F2301,1014.5,999.6,993.0,279790,993.0
2022-12-29 14:08,VN30F2302,1009.0,993.0,990.0,432,990.0
2022-12-29 14:09,VN30F2301,1014.5,999.6,993.0,281269,993.0
2022-12-29 14:09,VN30F2302,1009.0,993.0,990.0,433,990.0
2022-12-29 14:10,VN30F2301,1014.5,999.6,993.0,284138,993.0
2022-12-29 14:10,VN30F2302,1009.0,993.0,990.0,434,990.0
2022-12-29 14:10,VN30F2303,999.0,985.9,985.9,55,985.9
2022-12-29 14:11,VN30F2301,1014.5,999.6,993.0,286840,993.0
2022-12-29 14:11,VN30F2302,1009.0,993.0,990.0,435,990.0
2022-12-29 14:11,VN30F2306,987.9,972.2,973.7,112,973.7
2022-12-29 14:12,VN30F2301,1014.5,999.6,993.0,288008,993.0
2022-12-29 14:12,VN30F2306,987.9,972.2,973.7,113,973.7
2022-12-29 14:13,VN30F2301,1014.5,999.6,993.0,289817,993.0
2022-12-29 14:13,VN30F2302,1009.0,993.0,990.0,438,990.0
2022-12-29 14:14,VN30F2301,1014.5,999.6,993.0,293900,993.0
2022-12-29 14:14,VN30F2302,1009.0,993.0,990.0,443,990.0
2022-12-29 14:14,VN30F2306,987.9,972.2,973.7,114,973.7
2022-12-29 14:15,VN30F2301,1014.5,999.6,993.0,298736,993.0
2022-12-29 14:15,VN30F2302,1009.0,993.0,990.0,450,990.0
2022-12-29 14:15,VN30F2306,987.9,972.2,973.7,115,973.7
2022-12-29 14:16,VN30F2301,1014.5,999.6,993.0,302209,993.0
2022-12-29 14:16,VN30F2302,1009.0,993.0,990.0,453,990.0
2022-12-29 14:16,VN30F2306,987.9,972.2,973.7,118,973.7
2022-12-29 14:17,VN30F2301,1014.5,999.6,993.0,304476,993.0
2022-12-29 14:17,VN30F2302,1009.0,993.0,990.0,455,990.0
2022-12-29 14:18,VN30F2301,1014.5,999.6,993.0,306945,993.0
2022-12-29 14:19,VN30F2301,1014.5,999.6,993.0,309735,993.0
2022-12-29 14:19,VN30F2302,1009.0,993.0,990.0,462,990.0
2022-12-29 14:19,VN30F2303,999.0,985.9,985.9,56,985.9
2022-12-29 14:20,VN30F2301,1014.5,999.6,993.0,311415,993.0
2022-12-29 14:20,VN30F2302,1009.0,993.0,990.0,468,990.0
2022-12-29 14:21,VN30F2301,1014.5,999.6,993.0,312882,993.0
2022-12-29 14:21,VN30F2302,1009.0,993.0,990.0,469,990.0
2022-12-29 14:22,VN30F2301,1014.5,999.6,993.0,314210,993.0
2022-12-29 14:22,VN30F2302,1009.0,993.0,990.0,472,990.0
2022-12-29 14:22,VN30F2306,987.9,972.2,973.7,119,973.7
2022-12-29 14:23,VN30F2301,1014.5,999.6,993.0,315752,993.0
2022-12-29 14:23,VN30F2302,1009.0,993.0,990.0,473,990.0
2022-12-29 14:24,VN30F2301,1014.5,999.6,993.0,317537,993.0
2022-12-29 14:25,VN30F2301,1014.5,999.6,993.0,319105,993.0
2022-12-29 14:25,VN30F2302,1009.0,993.0,990.0,474,990.0
2022-12-29 14:26,VN30F2301,1014.5,999.6,993.0,320489,993.0
2022-12-29 14:26,VN30F2302,1009.0,993.0,990.0,478,990.0
2022-12-29 14:27,VN30F2301,1014.5,999.6,993.0,323883,993.0
2022-12-29 14:27,VN30F2302,1009.0,993.0,990.0,493,990.0
2022-12-29 14:28,VN30F2301,1014.5,999.6,993.0,328569,993.0
2022-12-29 14:28,VN30F2302,1009.0,993.0,990.0,505,990.0
2022-12-29 14:28,VN30F2303,999.0,985.9,985.9,57,985.9
2022-12-29 14:29,VN30F2301,1014.5,999.6,993.0,334989,993.0
2022-12-29 14:29,VN30F2302,1009.0,993.0,990.0,526,990.0
2022-12-29 14:29,VN30F2303,999.0,985.9,985.9,60,985.9
2022-12-29 14:29,VN30F2306,987.9,972.2,973.7,121,973.7
2022-12-29 14:30,VN30F2301,1014.5,999.6,993.0,335538,993.0
2022-12-29 14:45,VN30F2301,1014.5,999.6,993.0,345408,993.0
2022-12-29 14:45,VN30F2302,1009.0,993.0,990.0,550,990.0
2022-12-29 14:45,VN30F2303,999.0,985.9,985.9,71,985.9
2022-12-29 14:45,VN30F2306,987.9,972.2,973.7,132,973.7
2022-12-30 09:00,VN30F2301,1010.3,995.2,1004.5,3897,993.0
2022-12-30 09:00,VN30F2302,1006.5,992.2,1000.0,5,990.0
2022-12-30 09:00,VN30F2303,999.0,985.5,990.0,1,985.9
2022-12-30 09:00,VN30F2306,984.8,972.5,977.4,1,973.7
2022-12-30 09:01,VN30F2301,1010.3,995.2,1004.5,5030,1004.5
2022-12-30 09:01,VN30F2302,1006.5,992.2,1000.0,7,1000.0
2022-12-30 09:01,VN30F2303,999.0,985.5,990.0,2,990.0
2022-12-30 09:01,VN30F2306,984.8,972.5,977.4,8,977.4
2022-12-30 09:02,VN30F2301,1010.3,995.2,1004.5,6685,1004.5
2022-12-30 09:02,VN30F2302,1006.5,992.2,1000.0,9,1000.0
2022-12-30 09:02,VN30F2306,984.8,972.5,977.4,11,977.4
2022-12-30 09:03,VN30F2301,1010.3,995.2,1004.5,7684,1004.5
2022-12-30 09:03,VN30F2302,1006.5,992.2,1000.0,12,1000.0
2022-12-30 09:03,VN30F2303,999.0,985.5,990.0,8,990.0
2022-12-30 09:03,VN30F2306,984.8,972.5,977.4,12,977.4
2022-12-30 09:04,VN30F2301,1010.3,995.2,1004.5,8919,1004.5
2022-12-30 09:04,VN30F2302,1006.5,992.2,1000.0,13,1000.0
2022-12-30 09:04,VN30F2303,999.0,985.5,990.0,9,990.0
2022-12-30 09:05,VN30F2301,1010.3,995.2,1004.5,9774,1004.5
2022-12-30 09:05,VN30F2302,1006.5,992.2,1000.0,14,1000.0
2022-12-30 09:06,VN30F2301,1010.3,995.2,1004.5,10255,1004.5
2022-12-30 09:06,VN30F2306,984.8,972.5,977.4,13,977.4
2022-12-30 09:07,VN30F2301,1010.3,995.2,1004.5,10559,1004.5
2022-12-30 09:07,VN30F2303,999.0,985.5,990.0,14,990.0
2022-12-30 09:08,VN30F2301,1010.3,995.2,1004.5,10858,1004.5
2022-12-30 09:08,VN30F2302,1006.5,992.2,1000.0,15,1000.0
2022-12-30 09:08,VN30F2303,999.0,985.5,990.0,17,990.0
2022-12-30 09:08,VN30F2306,984.8,972.5,977.4,14,977.4
2022-12-30 09:09,VN30F2301,1010.3,995.2,1004.5,11687,1004.5
2022-12-30 09:09,VN30F2302,1006.5,992.2,1000.0,16,1000.0
2022-12-30 09:09,VN30F2306,984.8,972.5,977.4,16,977.4
2022-12-30 09:10,VN30F2301,1010.3,995.2,1004.5,12707,1004.5
2022-12-30 09:10,VN30F2302,1006.5,992.2,1000.0,18,1000.0
2022-12-30 09:11,VN30F2301,1010.3,995.2,1004.5,15166,1004.5
2022-12-30 09:11,VN30F2302,1006.5,992.2,1000.0,20,1000.0
2022-12-30 09:11,VN30F2306,984.8,972.5,977.4,17,977.4
2022-12-30 09:12,VN30F2301,1010.3,995.2,1004.5,16109,1004.5
2022-12-30 09:12,VN30F2302,1006.5,992.2,1000.0,21,1000.0
2022-12-30 09:13,VN30F2301,1010.3,995.2,1004.5,17631,1004.5
2022-12-30 09:13,VN30F2302,1006.5,992.2,1000.0,25,1000.0
2022-12-30 09:14,VN30F2301,1010.3,995.2,1004.5,18205,1004.5
2022-12-30 09:14,VN30F2302,1006.5,992.2,1000.0,26,1000.0
2022-12-30 09:15,VN30F2301,1010.3,995.2,1004.5,19213,1004.5
2022-12-30 09:15,VN30F2302,1006.5,992.2,1000.0,27,1000.0
