SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit
756,10,35,14,45,55,21,2.5,1.0,2.0,1.2,10,50,0.9999085372397569,-0.19923682714946814,13597999.999999963
757,8,40,10,45,50,21,4.5,1.5,1.5,1.2,10,55,1.3116649122810025,-0.14342777137209675,18623999.99999997
758,12,35,18,25,65,14,2.0,1.5,1.5,0.8,5,55,1.1793274147153963,-0.13740844631447716,14334000.000000007
759,15,20,18,25,55,21,1.5,0.5,1.0,0.8,10,50,1.0457658001708805,-0.1853306280952069,14325000.000000015
760,8,40,10,25,65,14,2.0,1.0,1.5,0.8,5,50,1.2399493007624,-0.1475127530298602,16461000.0
761,15,20,18,35,55,10,4.0,0.5,2.0,1.0,20,55,0.3401415851111909,-0.17636455264382062,3732000.0000000075
762,8,40,14,40,70,10,2.0,1.5,1.0,1.0,5,55,1.8324771595750111,-0.10274887190349019,25356000.0
763,15,40,18,25,50,14,3.5,1.5,1.0,1.2,10,50,1.3144050175583342,-0.12641223905968205,15343000.0
764,12,40,14,25,50,14,3.5,2.0,1.0,1.0,10,50,1.3754456315578723,-0.126215690512211,18978000.0
765,8,40,14,40,55,10,3.5,2.0,1.5,0.8,15,55,1.253750921821269,-0.13484710287552196,19319000.0
766,5,20,18,35,70,14,5.0,0.5,1.0,1.0,15,50,2.260195752453543,-0.07779267616053265,29695000.0
767,10,35,18,35,55,14,1.5,1.5,1.5,1.4,5,55,-0.046086147192568726,-0.21561364109925238,-695000.0000000149
768,8,20,14,30,70,21,3.5,1.5,2.0,1.0,10,50,1.7412957512399574,-0.08246946644194583,22571000.000000007
769,5,30,14,30,70,10,4.0,0.5,2.0,1.4,20,50,0.7230554528772111,-0.1388054503504417,8014000.000000007
770,5,20,14,30,50,21,2.5,2.0,1.0,0.8,15,45,1.0249352171927433,-0.11688987346020885,14937999.99999997
771,5,25,10,40,65,10,4.0,1.0,1.0,1.2,15,50,1.6639341071839207,-0.0983998372715872,22447999.999999978
772,10,30,14,30,65,10,3.5,2.0,1.5,0.8,20,45,1.4958220040604326,-0.12444720180713334,19489999.999999985
773,12,35,18,40,50,14,2.5,0.5,1.5,1.4,15,50,0.9716056790400754,-0.17220381481149816,11706999.999999978
774,8,35,18,40,65,10,2.0,1.0,1.0,1.0,15,55,1.5083455931859464,-0.0956621324732389,19485000.0
775,10,20,10,25,60,14,2.5,2.0,1.0,1.4,10,50,1.8319394637749695,-0.08846435465619366,22837999.999999993
776,15,40,18,35,55,14,2.0,2.0,2.0,0.8,5,55,1.0657616526004738,-0.1461653484437098,15057000.000000022
777,5,30,10,45,50,21,5.0,1.0,1.0,0.8,15,50,0.5855589137524357,-0.22836929754998125,8293999.999999978
778,10,40,10,30,70,21,1.5,1.5,1.0,1.4,20,50,1.5135098329657366,-0.10668160141201238,15413000.000000015
779,8,30,10,25,70,14,2.5,1.5,1.0,1.4,10,55,1.326292681292293,-0.14317063439287123,14829000.000000007
780,5,20,10,45,70,21,5.0,1.5,1.5,1.0,20,55,1.561912897266383,-0.10369046776590499,23372000.0
781,10,30,10,30,70,21,4.0,1.5,1.0,1.2,10,50,2.066639770272546,-0.05728544107100179,26694000.0
782,10,35,14,25,60,10,1.5,0.5,1.0,1.2,5,50,1.7219282907190692,-0.07660789098107822,20237999.999999993
783,15,35,18,45,65,10,1.5,1.0,1.0,1.4,20,50,1.0593581505418652,-0.13175366688120324,11262999.999999993
784,12,30,18,45,50,14,1.5,1.5,1.5,1.2,20,55,0.7092526429659248,-0.17471569930586311,8628999.999999985
785,12,35,10,35,50,21,3.5,1.0,1.0,0.8,15,50,1.5554785128551978,-0.13466408758250747,24219999.99999997
786,12,40,10,25,65,21,4.0,2.0,1.0,1.0,20,50,2.0606902134598895,-0.09318639594378719,28350000.000000015
787,15,30,10,40,70,21,1.5,1.5,1.5,1.0,15,45,0.7308487610247593,-0.15637434346649676,9255000.000000015
788,8,40,10,35,70,10,1.5,1.5,1.0,1.4,10,50,0.6621678683891907,-0.13234014789038695,6878000.0
789,12,20,10,30,60,14,5.0,2.0,2.0,1.4,10,50,1.5665587361046196,-0.08415027304427906,19674999.999999993
790,10,25,10,40,65,14,2.5,2.0,2.0,0.8,15,45,0.9948573422413816,-0.15933202357563878,13887999.999999993
791,15,35,14,35,60,14,3.0,0.5,1.0,1.4,5,45,1.7801733241105258,-0.07732734470863334,20303999.999999993
792,5,40,10,30,50,21,4.0,2.0,2.0,1.0,10,50,0.9682951019279379,-0.14525480622520587,13576999.999999955
793,15,40,10,30,50,14,2.0,2.0,1.5,0.8,5,55,0.757866208400776,-0.166703135782936,9670000.000000015
794,8,20,10,30,65,10,4.0,2.0,2.0,1.2,15,45,1.4333693012987272,-0.0902221610027744,18709999.999999978
795,8,25,18,35,60,10,2.0,1.0,1.0,1.0,15,55,1.202981228783559,-0.1046920424582519,15726999.999999993
796,5,20,10,35,50,14,4.0,1.5,1.0,1.4,10,55,1.9918425182924429,-0.11593074111796764,27054999.99999997
797,5,30,14,30,50,21,2.0,2.0,1.0,1.0,5,55,1.186160970158672,-0.15103013791929157,17564999.99999997
798,10,25,10,30,55,10,2.0,0.5,2.0,1.2,15,55,1.1267616026755924,-0.1466594784553331,14656999.999999985
799,8,20,18,30,65,21,1.5,1.0,2.0,1.0,15,50,1.4776813345826205,-0.10937580360357282,18427000.000000007
800,5,40,10,35,55,10,5.0,1.0,1.5,1.0,20,50,0.9559133445883566,-0.16500194577766278,12955999.999999963
801,12,25,10,25,65,10,4.0,0.5,2.0,1.4,20,45,0.9590126171224221,-0.19668917911242714,11157999.999999985
802,8,35,10,40,50,14,2.0,0.5,1.5,1.0,5,55,0.4181495492928918,-0.20670564589804524,4931999.999999978
803,5,25,10,35,55,10,3.5,0.5,2.0,1.0,10,55,0.58275420146838,-0.17045966409986898,7782999.999999978
804,10,40,14,40,55,14,3.5,2.0,1.5,1.4,5,45,0.774934014512526,-0.15481154189225632,8869000.0
805,10,25,10,25,55,10,3.5,2.0,2.0,1.2,5,50,1.1954481302922615,-0.21388516396440307,16825999.999999993
806,8,35,18,30,70,10,1.5,0.5,1.5,1.4,15,55,0.5867433928493728,-0.17657197713487788,6302000.000000015
807,10,35,18,35,60,14,5.0,0.5,1.0,1.2,15,55,1.9491973651807712,-0.08528408928110934,25056000.0
808,5,20,18,45,55,14,3.0,0.5,1.0,0.8,5,55,0.7209721140155436,-0.14570578974986864,10898999.999999978
809,12,20,18,40,55,21,1.5,2.0,1.5,1.0,10,45,0.6085470269113873,-0.14702739570308043,8063999.999999985
810,12,40,14,45,70,21,5.0,2.0,2.0,0.8,15,45,1.0477103627681734,-0.15080758115703083,15213000.000000007
811,12,20,14,30,65,21,5.0,2.0,1.5,1.4,10,45,1.671683335649134,-0.11275351607503842,20471999.999999993
812,10,20,10,40,50,14,4.5,1.5,1.5,1.4,15,55,1.4695516832863373,-0.09038181662528877,18659999.999999978
813,5,40,10,30,55,21,4.5,1.5,2.0,1.0,15,50,1.2193801844953047,-0.11988603302634472,17772999.999999955
814,8,40,18,25,65,14,4.5,0.5,2.0,1.0,20,50,1.830704156984002,-0.12017883755588674,24870000.000000015
815,15,20,18,30,70,10,3.5,2.0,2.0,1.0,10,55,2.026448003777155,-0.08843075341459819,25568000.000000015
816,10,40,14,25,60,21,4.0,0.5,2.0,0.8,15,50,1.6132986715365278,-0.12668133249528613,23987999.999999985
817,5,35,14,25,60,14,4.0,1.0,1.5,1.0,20,55,1.310474003435179,-0.11971276969686838,17127999.999999993
818,10,20,14,25,50,14,1.5,2.0,2.0,1.0,5,45,0.7725130619819387,-0.1400768478730417,10328999.999999993
819,15,25,14,30,60,21,3.0,1.5,2.0,1.4,15,45,0.9551922106206484,-0.18067255055301082,11287999.999999993
820,12,20,18,30,70,21,2.5,1.0,2.0,1.4,10,55,0.9660048529033427,-0.15542908157571683,10669000.000000007
821,5,30,10,25,65,14,3.0,1.0,2.0,1.4,10,45,0.9327319266726344,-0.2221920535795093,11403999.999999993
822,15,30,18,30,70,21,5.0,1.5,1.5,0.8,20,45,1.8196120529072524,-0.10122288672676948,23136000.000000007
823,5,35,14,25,65,14,4.5,1.5,2.0,1.0,20,50,1.2279921743173279,-0.13234264241182012,16791999.999999985
824,12,30,10,30,65,14,2.5,1.5,1.5,1.2,10,45,0.8769927580114388,-0.15421090958356645,9942999.999999978
825,5,40,10,45,50,21,1.5,1.5,1.5,1.2,5,50,1.1374278048683044,-0.197468512283327,16239999.999999963
826,8,30,10,40,50,14,2.5,2.0,2.0,1.0,15,50,0.40988085525327467,-0.22133234914190847,4772999.999999963
827,10,40,18,30,50,21,5.0,1.0,1.0,1.0,10,50,1.9202910384791796,-0.09921368193434248,27217999.99999997
828,5,30,18,40,55,10,4.5,2.0,1.0,1.4,5,50,1.2849243315430943,-0.1308319397993311,15933999.99999997
829,12,20,14,25,55,10,2.0,0.5,1.0,1.4,15,55,1.5148668731346409,-0.14818328222550686,16130999.999999985
830,15,40,14,35,70,10,5.0,2.0,2.0,1.0,5,45,1.9162768445399838,-0.1197962755392994,29385000.0
831,8,20,18,40,70,14,3.5,1.5,2.0,1.4,20,50,1.145688334122603,-0.09244356402954877,11697999.999999985
832,8,35,14,45,50,10,5.0,1.5,2.0,1.2,15,50,1.0763473972763442,-0.14999719316629545,14690999.999999978
833,12,30,18,45,50,10,4.0,2.0,2.0,1.4,5,45,0.1839445554389799,-0.2547315480654696,1662000.0000000075
834,12,30,18,45,55,10,3.0,2.0,1.0,1.4,15,55,1.4778121958766033,-0.13502540229152035,19091999.999999985
835,10,40,14,35,50,21,4.5,1.5,1.5,1.2,5,50,1.6540845487636646,-0.1730338427074165,24645999.99999997
836,10,35,10,45,50,10,2.5,1.0,1.0,1.4,10,45,1.83262926696457,-0.12680180644629108,22936999.999999985
837,10,20,10,30,65,21,1.5,1.0,2.0,1.2,10,45,1.084774189843619,-0.1164877134827415,13372999.999999978
838,12,20,14,25,55,10,4.0,0.5,1.0,1.0,15,45,1.2009858609624322,-0.12491283124128326,16347999.999999993
839,8,30,10,30,70,21,1.5,0.5,1.5,1.2,20,55,0.856990546425615,-0.16831820799491615,9624000.000000007
840,10,25,18,45,70,10,3.5,2.0,1.0,1.0,10,45,1.9510461439402944,-0.07872752684073438,27399000.0
841,5,40,18,35,55,21,4.0,1.5,1.0,0.8,15,50,1.7343232566628701,-0.11604914385218137,26778999.99999997
842,12,40,18,40,70,10,4.5,2.0,1.0,1.4,20,50,1.6619321456641183,-0.06795052450289663,19180000.000000015
843,8,30,14,35,65,21,5.0,0.5,1.0,1.0,5,55,2.4220332631331307,-0.05569270491246348,36849999.999999985
844,8,40,18,45,50,14,2.5,2.0,1.5,1.0,15,45,0.788155852041092,-0.21666502898693143,10123999.999999993
845,8,25,14,45,55,10,2.0,0.5,2.0,1.2,10,50,0.7921144879314019,-0.15861232211894363,10612999.999999985
846,8,20,14,45,60,14,5.0,0.5,1.5,0.8,5,50,0.7374410877247719,-0.167517231563752,10993999.999999985
847,15,30,18,30,55,10,2.5,1.5,1.5,1.4,20,55,0.6847910229129501,-0.2180340503047709,7846000.0
848,15,20,10,40,70,14,4.0,1.0,2.0,1.2,20,50,1.5752499312749708,-0.09067393051010195,19990000.000000015
849,8,25,18,35,50,10,2.0,1.0,1.5,0.8,5,50,-0.07199551077509424,-0.24098323931328033,-2537999.9999999925
850,5,20,18,40,65,14,3.5,2.0,2.0,1.4,10,45,1.7645140706360813,-0.08218280229189996,21570999.999999978
851,15,35,10,30,60,10,3.5,2.0,2.0,1.2,15,45,1.255636170007539,-0.16098256608017986,17314999.999999985
852,5,20,18,30,50,10,2.5,2.0,1.5,0.8,10,45,0.9446893161290265,-0.12496525364836707,13229999.999999993
853,12,20,18,40,60,10,3.0,2.0,1.5,0.8,5,55,0.8169345210453566,-0.1283269628642562,11119999.999999993
854,5,20,18,40,50,21,3.5,1.5,1.5,0.8,20,50,0.5964802123148866,-0.14982304364923352,8133999.999999978
855,12,35,18,30,65,14,3.0,1.5,1.0,0.8,15,50,1.7709840110499757,-0.1041936044155393,24277000.000000015
856,15,30,14,30,50,10,4.5,1.0,1.5,0.8,5,50,0.9578956980907095,-0.14237626475135515,12877999.999999993
857,12,30,14,40,50,14,2.0,1.0,1.5,1.4,20,45,1.1181032613283568,-0.14888903228581873,13132999.999999993
858,12,20,14,45,65,10,4.5,1.5,2.0,0.8,10,55,1.3306664661944654,-0.14604953768364506,20408999.999999978
859,8,40,10,25,70,21,5.0,1.5,1.5,1.4,20,55,1.1126084312425033,-0.12362417894549957,13459000.000000007
860,12,20,18,25,65,10,5.0,2.0,1.5,1.4,15,55,1.1363738467668412,-0.16109038011510973,11871000.0
861,10,20,18,45,55,21,3.0,1.5,2.0,1.2,15,50,1.1511694583522611,-0.10574306815237111,15420999.999999985
862,5,30,18,30,65,21,3.0,1.0,1.0,1.2,10,50,2.1257954294056454,-0.08620296118203824,27006000.0
863,5,20,10,35,65,14,3.0,1.5,1.0,1.4,20,55,1.7166015210726921,-0.07640628291860764,20742999.99999997
864,5,25,14,40,65,21,3.5,2.0,2.0,1.4,5,45,0.8719760471371768,-0.1567467099641087,9839999.99999997
865,8,40,14,25,60,10,3.0,1.0,1.0,1.0,15,55,1.9360371656971513,-0.11829584775086503,26198000.000000015
866,10,40,18,30,60,10,4.5,1.5,1.5,1.2,10,50,1.5775826549542105,-0.14681794574727322,21824000.000000007
867,12,20,18,30,70,14,4.0,1.0,1.0,0.8,15,45,2.234646225525585,-0.08187953191183861,29100000.0
868,5,20,14,25,70,10,1.5,1.5,1.0,0.8,5,50,1.8940350902295593,-0.10520431829937771,24164000.000000015
869,8,25,14,35,50,14,3.0,1.5,2.0,0.8,5,45,0.8555542117474843,-0.1421144219820825,12508999.999999985
870,15,20,14,25,50,21,2.5,1.0,1.0,1.2,10,50,1.8497057052570647,-0.08665133728669985,22867000.0
871,15,30,18,45,55,14,2.5,1.0,1.5,1.0,5,45,0.6209904887482699,-0.16943356057346046,8252000.0
872,15,35,14,45,50,10,1.5,1.5,2.0,1.0,15,45,0.684765523111388,-0.20830019021269264,9117999.999999985
873,15,40,14,40,65,10,3.5,2.0,2.0,1.2,15,50,0.9125499798504191,-0.11987052098912115,11686000.000000015
874,8,40,14,30,50,21,3.0,2.0,1.5,0.8,10,45,1.4502646991653223,-0.13430828392278685,20662999.999999993
875,10,20,18,35,70,14,4.5,1.0,1.0,1.2,15,45,2.044542714124024,-0.06627236006924409,24726000.0
876,15,30,10,35,65,21,4.5,1.5,1.0,1.2,10,50,1.63174838449812,-0.071877436814825,20518999.999999978
877,15,20,14,30,70,14,3.5,1.5,1.0,1.2,10,45,2.034105439408235,-0.08443870645315771,26589000.0
878,12,25,10,40,65,14,3.5,1.5,2.0,1.2,20,55,1.2473547272862553,-0.11811922169355135,15668000.0
879,12,30,14,45,55,21,4.5,1.5,1.0,1.2,15,50,1.8013924594775397,-0.11796859856561337,25095999.99999997
880,15,40,10,30,65,10,4.5,0.5,1.0,1.2,10,55,1.4736136744362653,-0.10739042502277185,18061999.999999993
881,15,40,18,45,50,14,3.5,2.0,2.0,1.2,15,45,0.4146232221232723,-0.18225949720093362,4821999.999999985
882,8,30,18,45,65,21,2.5,1.0,1.5,0.8,5,55,0.9866358381345639,-0.17206964766266888,14110999.999999993
883,15,25,10,45,70,14,1.5,1.5,1.0,1.2,15,55,0.9587413373848364,-0.14282932907597043,12023000.000000015
884,10,30,14,30,65,14,5.0,2.0,2.0,0.8,20,55,1.6328025483536759,-0.11531342159754056,22177999.999999985
885,8,35,14,35,60,14,4.0,1.0,1.5,0.8,15,45,1.583808586604677,-0.11780753604482308,22008000.000000007
886,12,35,18,25,65,21,3.5,2.0,1.5,1.0,20,45,1.303868254310186,-0.14030503737011607,15704000.000000007
887,8,30,14,35,50,10,4.0,0.5,1.0,0.8,15,50,1.5266683538519001,-0.11255642104862199,22860999.999999978
888,5,25,14,45,70,10,3.0,0.5,1.0,1.4,10,45,2.168913701765497,-0.05638740344622683,27136999.999999985
889,8,40,10,45,65,14,5.0,0.5,2.0,0.8,10,55,1.1781763757258197,-0.142664936051665,18715000.000000037
890,8,40,18,25,65,14,3.0,1.0,1.5,1.2,15,50,1.4669181211501785,-0.12060596570891725,16048000.000000015
891,10,30,18,30,65,14,4.0,0.5,1.0,1.0,5,50,1.9980860994935536,-0.07103957919412245,25100000.0
892,10,25,14,30,60,10,2.5,2.0,1.0,0.8,10,45,1.398596707426153,-0.14126666874863397,19337999.999999978
893,5,40,14,45,60,14,3.0,0.5,1.0,0.8,15,50,1.334259452792765,-0.15879836825220803,21287999.999999985
894,10,35,18,35,70,21,2.0,1.0,2.0,0.8,20,45,1.5880953876261508,-0.10337367199043117,20026000.000000015
895,12,20,18,40,65,14,2.0,2.0,1.5,1.4,5,50,0.8890986616305292,-0.11051842972730042,9467999.999999985
896,12,30,18,30,50,21,2.5,1.0,2.0,1.0,10,55,0.6911678456626071,-0.17362834662301316,8460999.999999993
897,8,35,18,25,65,14,5.0,2.0,1.0,1.4,5,50,0.748748773863201,-0.16669183801160758,7975000.0
898,8,20,18,25,50,21,2.5,0.5,2.0,1.2,20,50,1.9522217595586449,-0.08779710204165048,24911000.0
899,12,35,18,30,50,14,4.5,0.5,2.0,1.2,5,55,1.6578969127259666,-0.13706552429169497,24328999.999999978
900,8,35,10,45,50,21,5.0,1.0,2.0,0.8,15,55,1.0109054558572081,-0.15810074546134015,15490000.000000007
901,5,20,18,35,55,21,4.5,1.5,1.5,0.8,5,50,0.592469573723261,-0.13391103408434463,8026999.999999985
902,10,40,10,30,65,21,4.5,1.0,2.0,1.2,20,45,1.4063111548264609,-0.10309448949197401,19030000.000000022
903,15,20,10,35,55,14,4.0,1.5,2.0,1.0,20,45,0.8779281333120147,-0.11705481718894238,11793000.0
904,15,25,18,35,65,14,3.0,2.0,2.0,1.2,20,55,1.0543938890073574,-0.1175042735042736,11626000.000000007
905,8,30,10,30,65,21,4.0,1.5,1.5,1.4,15,50,1.0848331128174742,-0.1711962429882157,13310999.999999985
906,10,20,18,45,50,10,3.5,2.0,1.0,1.4,5,45,0.8212941484202736,-0.12487066735644042,10067000.000000007
907,15,25,14,40,70,10,3.0,1.5,1.5,1.2,5,50,0.3845991709426101,-0.2085596980881679,4255000.0
908,15,20,10,40,60,14,5.0,0.5,1.0,1.0,15,50,1.492894359187693,-0.1336064719975003,22607000.0
909,5,20,14,45,60,10,2.0,2.0,1.5,0.8,10,55,0.8563054165627887,-0.14970144152475953,13123999.999999985
910,12,30,14,30,50,10,1.5,0.5,1.5,1.4,20,45,0.9587602685972888,-0.19149960605795324,10981999.999999985
911,5,40,14,35,60,21,4.5,1.5,2.0,1.0,10,50,1.4549567156319216,-0.11121258957425882,21725999.999999978
912,8,30,14,40,55,14,2.0,1.5,1.0,1.0,10,50,1.2042407471071446,-0.09597793237734,17198999.999999963
913,12,25,18,40,70,10,4.0,0.5,2.0,1.4,20,45,0.7658402733401518,-0.13164630720246379,8159000.000000007
914,5,40,10,40,60,14,3.0,1.0,1.0,1.0,20,50,1.6548733065652146,-0.08589953687210551,24396999.999999955
915,12,20,10,25,65,10,4.5,0.5,2.0,1.4,5,50,1.1138825581814982,-0.11143306379155436,12626999.999999993
916,8,25,18,45,65,21,2.0,2.0,1.5,1.4,15,55,0.8993279296393265,-0.1457858284496537,11099999.999999985
917,10,35,18,30,65,21,3.0,0.5,2.0,0.8,20,45,1.4191356540241746,-0.12841045035310447,19108000.000000022
918,12,30,14,45,70,10,1.5,1.5,1.0,1.0,5,55,1.4057625030128904,-0.09287227184823649,19807000.000000015
919,10,20,10,35,50,14,4.0,1.5,2.0,1.0,5,45,0.5498035344882836,-0.1923279725810702,7303000.0
920,10,35,10,25,55,14,4.5,2.0,2.0,1.4,20,45,0.923823820469467,-0.19981646164266811,11893999.999999993
921,15,25,10,30,55,10,5.0,2.0,1.5,0.8,15,50,1.1572023129679243,-0.11670618343306596,15934000.000000015
922,5,25,10,35,70,21,2.0,0.5,1.5,1.0,15,55,1.115339441899827,-0.10602594772040744,15135000.0
923,12,20,14,35,50,21,2.0,1.0,1.0,1.2,20,50,1.6651482208809725,-0.09637776208253439,23271999.999999985
924,10,35,10,25,50,14,3.5,1.5,1.0,1.4,15,55,1.9900865568783614,-0.15535986310803196,25576999.999999985
925,8,20,14,35,65,21,3.5,1.5,1.5,1.2,20,45,1.8354792565251965,-0.08361258875635648,24456999.999999985
926,12,30,10,40,50,14,5.0,0.5,2.0,1.0,15,55,0.9457963114030135,-0.1539597047676041,12893999.999999985
927,10,20,10,35,60,10,3.5,1.5,2.0,1.2,5,45,1.0306044469956142,-0.1178338171262698,14475999.999999985
928,8,30,14,25,65,21,2.0,1.5,2.0,0.8,10,45,1.5482494799459083,-0.14368643177077453,20049999.999999985
929,10,20,14,30,50,10,2.0,2.0,1.0,0.8,20,55,0.8843916737808669,-0.16474982626824214,12323999.999999978
930,8,40,14,35,60,21,3.5,1.5,1.5,1.0,15,50,1.6728081290330346,-0.11359459707801157,24169000.0
931,15,35,14,30,70,21,3.0,1.0,2.0,1.2,10,55,1.1173147456812673,-0.1587315228600892,14035000.000000007
932,10,30,14,30,50,14,1.5,1.5,1.0,0.8,5,50,0.6149232113823103,-0.1790589143478721,7972999.999999993
933,15,25,14,40,60,21,5.0,1.5,2.0,1.4,20,55,1.2515980255535386,-0.10230070464385771,14797999.999999985
934,5,25,14,35,55,10,4.5,0.5,2.0,1.4,10,45,1.4901572512687775,-0.15381857296522036,20096999.999999985
935,5,20,14,25,65,10,2.5,1.5,1.0,0.8,15,55,1.5605784152305289,-0.14081153422992937,21586999.999999985
936,8,30,18,25,65,14,5.0,1.0,1.0,1.0,5,50,2.0065966941740783,-0.08325307006982904,23838000.0
937,10,30,10,40,50,10,3.0,1.5,2.0,1.2,10,45,0.8675752182998437,-0.20045350512842236,11353999.99999997
938,5,25,18,30,60,14,5.0,2.0,2.0,0.8,5,55,1.416126289126435,-0.10742773179800877,20931000.000000007
939,15,20,14,35,55,10,2.5,0.5,2.0,1.4,20,45,1.3746129523098323,-0.11844863731656166,16051999.999999993
940,5,35,18,25,60,21,5.0,0.5,1.5,1.2,15,50,1.4898816551500806,-0.15043174342105264,18326999.999999993
941,8,35,14,25,55,14,4.5,1.0,2.0,0.8,10,45,1.2022821483041282,-0.18121236920558842,17659999.999999985
942,10,40,18,45,50,14,5.0,1.5,1.5,1.2,5,50,1.2156372291815336,-0.1668774752731871,17031999.99999997
943,10,30,10,25,60,10,4.5,1.0,1.5,1.4,15,55,1.2227196292782314,-0.19129717288400555,14903999.999999993
944,12,20,18,25,50,14,4.5,1.0,1.5,1.0,20,45,1.34591020266802,-0.12092944007837624,17990000.0
945,8,20,14,45,50,14,4.5,2.0,1.5,1.0,10,55,0.8458681277465179,-0.14266458706410212,12341999.999999985
946,12,35,14,35,50,21,3.0,1.0,1.0,1.0,15,55,1.6666971005580014,-0.09999272674376322,24444999.99999997
947,5,30,10,30,65,10,4.0,1.0,2.0,1.4,15,50,1.0278306492398626,-0.17551952804453397,12463999.999999985
948,10,35,10,30,70,10,3.0,1.0,1.0,1.4,20,45,1.7736726040399602,-0.07854300581573294,18833000.000000007
949,10,25,14,40,55,14,2.5,1.5,1.5,0.8,15,55,0.7595380014903742,-0.14485753933212014,10393999.999999993
950,8,30,10,30,65,21,3.5,0.5,2.0,1.4,5,55,0.6655105975922466,-0.18057989662133683,7489999.999999993
951,12,30,14,35,65,14,3.0,2.0,2.0,1.2,10,55,0.765633467578973,-0.12838543759543503,8880999.999999978
952,10,20,18,40,70,10,2.0,0.5,2.0,0.8,20,50,1.5170974378364597,-0.08641557602694422,19936999.999999993
953,10,30,10,45,70,14,4.5,2.0,1.0,1.2,5,50,1.2351776254339868,-0.10980685092306035,16645000.0
954,8,20,14,35,55,14,1.5,1.0,1.5,0.8,20,50,0.3793964674755748,-0.17947617803977195,4340999.999999985
955,8,40,18,35,50,14,2.5,1.0,2.0,0.8,5,50,0.9512829204562026,-0.14680234936112455,13398999.999999993
956,8,25,14,45,65,14,4.5,1.5,2.0,1.0,15,45,1.189287890125842,-0.13042920029347058,16806999.999999978
957,15,25,10,30,70,14,3.5,1.5,1.5,0.8,15,55,1.5197014974035645,-0.08094729840518507,20306000.000000022
958,15,40,10,40,55,21,4.5,0.5,1.0,1.2,5,55,1.6700452327662991,-0.11348013252496113,23204999.99999997
959,10,25,14,40,60,10,4.5,1.5,2.0,0.8,15,55,1.1939789373823833,-0.14157227327776617,17841999.999999993
960,12,40,14,25,70,10,4.5,0.5,2.0,1.4,5,45,0.9090606382400013,-0.17385819363667465,10380000.000000022
961,8,30,14,35,50,10,4.0,1.0,1.0,1.4,20,50,1.916327357447351,-0.11226569278263134,22717000.0
962,15,40,10,35,60,14,1.5,2.0,1.5,1.4,10,50,0.1948470703682829,-0.1742572515558682,1986999.9999999925
963,12,25,14,40,50,10,3.5,1.0,1.0,1.2,5,50,1.555442029111932,-0.12025755324418012,21606999.999999985
964,8,20,18,40,55,14,4.0,1.5,2.0,1.0,5,50,0.567291381677517,-0.1646317895550552,7682999.999999985
965,10,40,14,30,55,21,3.5,0.5,2.0,1.2,15,50,1.2296852576096735,-0.14673657179542038,16837999.999999978
966,12,35,18,30,55,10,1.5,1.5,2.0,1.4,15,55,0.8966421829193901,-0.21186578427957725,11123999.999999993
967,5,25,10,35,55,10,3.0,0.5,2.0,1.2,5,50,0.7105452873799954,-0.20504002252524017,9442999.999999963
968,5,30,10,40,50,21,3.5,1.5,1.0,0.8,5,45,0.6995138453635046,-0.226547143320013,10530999.999999985
969,12,20,14,25,50,14,2.0,0.5,1.0,1.4,10,45,1.761566337042869,-0.1143766889414919,21315000.0
970,15,25,10,35,55,21,5.0,2.0,2.0,1.2,5,45,0.9965634538880571,-0.17437587377671263,12986999.99999997
971,15,35,14,30,60,21,1.5,0.5,1.5,1.4,15,50,0.6187309299701722,-0.16388502020594062,6882999.999999993
972,8,35,18,35,65,21,4.0,2.0,1.0,1.0,15,45,2.1043197802420854,-0.08769510148725375,29279000.000000015
973,15,35,14,25,70,14,1.5,2.0,1.0,0.8,10,45,1.7239848604008547,-0.07697045520161679,21102000.000000015
974,5,20,18,35,70,14,4.5,1.0,1.0,0.8,15,50,2.6743891867374483,-0.06388517122404627,36240000.0
975,8,20,18,25,50,10,2.5,1.5,1.0,1.4,15,45,1.8794884467746462,-0.13227421109902066,20520000.0
